,Epochs,Current_State,Pit_Position,Goal_Position,Wall_Position,Action,Reward,Next_State,Epsilon_Boolean,Q_Max,Q1_Current,Q2_Current,Q3_Current,Q4_Current,Q1_Next,Q2_Next,Q3_Next,Q4_Next,Q_Next_Max,Y
17363,1582,6,2,10,8,2,-1,5,0,8.970085144042969,2.8766467571258545,8.437843322753906,8.970085144042969,8.162721633911133,4.908958435058594,6.273702621459961,7.190157890319824,8.752559661865234,8.752559661865234,6.877303695678712
17364,1582,5,2,10,8,3,-1,6,0,8.706690788269043,4.921135425567627,6.306583881378174,7.133187770843506,8.706690788269043,2.839498996734619,8.413268089294434,8.87654972076416,8.15576457977295,8.87654972076416,6.988894748687744
17366,1583,6,2,8,3,1,-1,10,0,6.400437831878662,1.0888617038726809,6.400437831878662,5.501774787902832,4.419356346130371,6.403885841369629,5.109734058380127,7.044371128082275,4.802380084991455,7.044371128082275,5.339934015274048
17367,1583,10,2,8,3,2,-1,9,0,7.024967670440674,6.338707447052002,5.119481086730957,7.024967670440674,4.78709602355957,8.574972152709961,6.994049549102783,10.339653968811035,9.017938613891602,10.339653968811035,8.305688571929933
17368,1583,9,2,8,3,2,10,8,0,10.315295219421388,8.496953964233398,6.975552082061768,10.315295219421388,8.975756645202637,8.317061424255371,7.878425598144531,7.058218479156494,8.204424858093262,8.317061424255371,10.0
17369,1584,2,6,7,9,3,-1,3,0,7.538468837738037,5.817315101623535,2.715397357940674,3.888957262039185,7.538468837738037,8.030244827270508,9.751471519470217,5.572938919067383,7.532978057861328,9.751471519470217,7.776324367523193
17373,1585,13,12,6,11,0,-1,9,0,6.65789270401001,6.65789270401001,4.414194107055664,3.344160795211792,4.160351276397705,7.99675178527832,5.812276363372803,7.8664350509643555,8.978751182556152,8.978751182556152,7.080876064300538
17378,1586,15,12,9,1,0,-1,11,0,5.659123420715332,5.659123420715332,3.966379880905152,4.608376502990723,2.8290462493896484,3.845835447311402,1.971302151679993,8.105533599853516,4.404716968536377,8.105533599853516,6.294980239868164
17384,1587,0,9,14,4,3,-1,1,0,1.0572727918624878,-0.6844971776008606,0.8326089382171631,-1.3769763708114624,1.0572727918624878,1.7255945205688477,3.7885570526123047,1.2778527736663818,3.205270290374756,3.7885570526123047,2.409701347351074
17386,1587,2,9,14,4,1,-1,6,0,3.992818117141724,2.1133837699890137,3.992818117141724,1.3095805644989014,3.040490865707397,-1.9352257251739504,4.48130989074707,-0.7138677835464478,0.670063853263855,4.48130989074707,3.033178901672364
17387,1587,6,9,14,4,1,-1,10,0,4.507017612457275,-1.8696837425231931,4.507017612457275,-0.6925211548805237,0.7636367082595825,3.2940597534179688,9.008069038391112,2.165925979614258,5.378781795501709,9.008069038391112,7.107262134552002
17393,1587,11,9,14,4,1,-1,15,0,5.268787384033203,1.535364031791687,5.268787384033203,4.297086715698242,4.642638683319092,2.6018624305725098,4.626272678375244,5.3078155517578125,4.750400543212891,5.3078155517578125,3.777033996582032
17394,1587,15,9,14,4,2,10,14,0,5.297863960266113,2.628782033920288,4.584606170654297,5.297863960266113,4.70483922958374,4.503027439117432,5.526663780212402,3.121063232421875,7.311004638671875,7.311004638671875,10.0
17407,1590,15,1,7,3,3,-1,15,0,4.988592624664307,4.974870681762695,4.928954601287842,4.074213027954102,4.988592624664307,4.996565818786621,4.887994766235352,4.04004430770874,4.975518703460693,4.996565818786621,3.4969092369079595
17408,1590,15,1,7,3,0,-1,11,0,4.976119995117188,4.976119995117188,4.744182109832764,3.9890871047973633,4.942193984985352,6.922982215881348,4.91030740737915,4.221896171569824,6.6221418380737305,6.922982215881348,5.230683994293213
17425,1592,9,11,4,8,0,-1,5,0,7.752233505249023,7.752233505249023,3.77506685256958,7.0482330322265625,4.815880298614502,5.153268337249756,6.747443675994873,10.518614768981934,6.264260768890381,10.518614768981934,8.466753292083741
17427,1593,3,5,2,9,2,10,2,0,7.920452117919922,7.907246112823486,6.264045715332031,7.920452117919922,7.696637153625488,8.234601974487305,7.034050464630127,5.976361274719238,9.229048728942873,9.229048728942873,10.0
17428,1594,10,14,12,11,2,-1,9,0,3.6192686557769775,0.0671747699379921,-2.226449966430664,3.6192686557769775,0.1265700161457061,2.3653717041015625,1.6686638593673706,6.101327896118164,3.696191072463989,6.101327896118164,4.491195106506348
17429,1594,9,14,12,11,2,-1,8,0,6.100427150726318,2.365380048751831,1.6350468397140503,6.100427150726318,3.693917036056519,4.30759334564209,8.777076721191406,5.680058479309082,3.811218023300171,8.777076721191406,6.8993690490722654
17433,1596,13,9,7,5,2,-1,12,0,3.1681861877441406,2.338395357131958,2.958026647567749,3.1681861877441406,3.1100172996521,2.8055152893066406,1.6483904123306274,1.2254269123077393,2.055145025253296,2.8055152893066406,1.5249637603759765
17434,1596,12,9,7,5,0,-1,8,0,2.826732635498047,2.826732635498047,1.6637085676193235,1.2362685203552246,2.085555076599121,3.763065814971924,0.3804735839366913,1.3052828311920166,1.9279677867889404,3.763065814971924,2.386759233474732
17440,1596,3,9,7,5,1,10,7,0,10.571796417236328,8.840487480163574,10.571796417236328,6.960864543914795,9.672215461730955,7.528456211090088,8.666707038879395,6.436320781707764,9.29051685333252,9.29051685333252,10.0
17443,1597,7,13,5,9,2,-1,6,0,7.3719072341918945,5.026885509490967,4.808715343475342,7.3719072341918945,5.145845890045166,7.334383964538574,4.541715621948242,9.620777130126951,4.315459251403809,9.620777130126951,7.658699417114258
17446,1598,7,4,10,12,1,-1,11,0,6.595635890960693,3.1283955574035645,6.595635890960693,6.315845966339111,4.641742706298828,1.9493612051010127,4.869719982147217,7.45222282409668,5.035050868988037,7.45222282409668,5.707000541687012
17447,1598,11,4,10,12,2,10,10,0,7.4729695320129395,2.079427480697632,4.926957607269287,7.4729695320129395,5.07765531539917,4.691713809967041,6.756183624267578,6.347275733947754,5.167442798614502,6.756183624267578,10.0
17448,1599,3,2,13,0,1,-1,7,0,2.244908809661865,0.4381165504455566,2.244908809661865,0.8722726702690125,-0.2214958667755127,2.446619272232056,3.568938970565796,2.4328129291534424,1.5903829336166382,3.568938970565796,2.2120450735092163
17450,1599,11,2,13,0,1,-1,15,0,5.062981605529785,2.4228885173797607,5.062981605529785,4.685736656188965,3.6218459606170654,5.306638717651367,6.629254817962647,6.766976356506348,4.802696704864502,6.766976356506348,5.090278720855713
17451,1599,15,2,13,0,2,-1,14,0,6.796384811401367,5.331180572509766,6.656300067901611,6.796384811401367,4.842417240142822,5.708090782165527,7.167444705963135,9.028240203857422,8.102994918823242,9.028240203857422,7.12541618347168
17454,1600,9,15,8,0,2,10,8,0,10.296838760375977,6.436675071716309,7.294361114501953,10.296838760375977,6.66253662109375,7.274127006530762,9.449490547180176,7.967165946960449,7.810917377471924,9.449490547180176,10.0
17456,1601,14,4,9,3,2,-1,13,0,8.497968673706055,6.390804767608643,5.551623344421387,8.497968673706055,3.607389688491821,11.799274444580078,8.06152057647705,5.312205791473389,2.7397830486297607,11.799274444580078,9.61934700012207
17459,1602,13,4,8,1,0,-1,9,0,6.575478553771973,6.575478553771973,5.941555023193359,4.308256149291992,3.859884738922119,3.99528694152832,5.952784538269043,10.648574829101562,6.467290878295898,10.648574829101562,8.583717346191406
17466,1604,9,7,4,11,2,-1,8,0,7.983368873596191,7.312105178833008,6.2264790534973145,7.983368873596191,5.9064226150512695,9.992795944213867,6.603419780731201,7.431149482727051,7.802796363830566,9.992795944213867,7.993516349792481
17469,1605,0,9,12,1,1,-1,4,0,4.401718616485596,2.5941295623779297,4.401718616485596,2.599613666534424,2.5237951278686523,1.8298648595809937,5.989236354827881,4.018477916717529,2.8495543003082275,5.989236354827881,4.390312719345093
17470,1605,4,9,12,1,1,-1,8,0,6.006600856781006,1.8237361907958984,6.006600856781006,4.028508186340332,2.869434356689453,5.771451950073242,8.32752799987793,5.645209789276123,1.472048282623291,8.32752799987793,6.494775199890137
17474,1608,4,11,14,6,1,-1,8,0,5.634088039398193,3.393372774124145,5.634088039398193,4.376368999481201,4.279891490936279,2.5829243659973145,4.731832504272461,4.829460144042969,7.109835147857666,7.109835147857666,5.398851633071899
17476,1608,12,11,14,6,3,-1,13,0,8.782739639282227,5.477557182312012,6.564465045928955,7.436105728149414,8.782739639282227,5.494179248809815,6.999940395355225,6.057890892028809,9.886594772338867,9.886594772338867,7.897935295104981
17477,1608,13,11,14,6,3,10,14,0,9.894938468933104,5.507736682891846,7.015410423278809,6.078022480010986,9.894938468933104,4.714563369750977,5.699525833129883,6.902578830718994,8.186245918273926,8.186245918273926,10.0
17478,1609,9,1,12,4,2,-1,8,0,6.132908821105957,-0.0711556673049926,3.3299832344055176,6.132908821105957,3.69019627571106,3.951560020446777,8.678633689880371,4.470358848571777,4.915121078491211,8.678633689880371,6.810770320892334
17480,1610,7,2,12,4,2,-1,6,0,3.054811477661133,-2.711874485015869,1.9915058612823489,3.054811477661133,1.3478732109069824,-6.790798187255859,2.9278106689453125,2.01995849609375,-0.8838951587677002,2.9278106689453125,1.6350296020507815
17481,1610,6,2,12,4,1,-1,10,0,2.94178318977356,-6.761519432067871,2.94178318977356,2.030029773712158,-0.8787346482276917,0.931283175945282,3.131960153579712,6.0767340660095215,2.679163217544556,6.0767340660095215,4.469060659408569
17482,1610,10,2,12,4,2,-1,9,0,6.061456203460693,0.9461988806724548,3.128304481506348,6.061456203460693,2.6566309928894043,2.623056173324585,3.835416793823242,6.759499549865723,5.7052083015441895,6.759499549865723,5.083549594879151
17483,1610,9,2,12,4,2,-1,8,0,6.787021160125732,2.6372573375701904,3.865079164505005,6.787021160125732,5.702483177185059,3.2143139839172363,8.564273834228516,4.974310874938965,6.395641803741455,8.564273834228516,6.707846450805664
17538,1612,0,6,2,1,0,-1,0,0,-3.133394241333008,-3.133394241333008,-3.470554113388061,-4.451817989349365,-3.85176420211792,-3.135165214538574,-3.482873916625977,-4.445549964904785,-3.845779895782471,-3.135165214538574,-3.821648693084717
17539,1613,5,13,15,9,3,-1,6,0,3.945251703262329,2.0109074115753174,3.7921605110168457,2.720802068710327,3.945251703262329,3.276294469833374,5.772036552429199,2.2415308952331543,4.905017375946045,5.772036552429199,4.19483289718628
17540,1613,6,13,15,9,1,-1,10,0,5.762232303619385,3.2432453632354736,5.762232303619385,2.2615065574646,4.896677970886231,4.012944221496582,6.398403167724609,1.6285512447357178,5.36571741104126,6.398403167724609,4.758562850952148
17543,1613,10,13,15,9,1,-1,14,0,6.263159275054932,3.928445339202881,6.263159275054932,1.584376573562622,5.297117233276367,3.01478910446167,5.728781700134277,0.4064725637435913,7.681674480438232,7.681674480438232,5.913507032394409
17546,1613,14,13,15,9,3,10,15,0,7.593888759613037,3.105344533920288,5.764712810516357,0.2553595304489136,7.593888759613037,4.758476734161377,5.2004218101501465,5.906412601470947,6.0960540771484375,6.0960540771484375,10.0
17548,1614,9,14,4,15,0,-1,5,0,7.216948509216309,7.216948509216309,3.879439830780029,6.308149337768555,5.056649208068848,7.43506908416748,6.581258773803711,8.961751937866211,5.860321044921875,8.961751937866211,7.065576744079591
17549,1614,5,14,4,15,2,10,4,0,8.979784965515137,7.463039398193359,6.590084075927734,8.979784965515137,5.869950294494629,7.014548778533936,9.309237480163574,6.6487650871276855,6.943366050720215,9.309237480163574,10.0
17553,1615,8,5,6,13,0,-1,4,0,5.417768955230713,5.417768955230713,4.679356575012207,4.812804222106934,5.331935405731201,4.858222484588623,6.878813743591309,3.781321287155152,3.814053058624268,6.878813743591309,5.190932369232178
17554,1615,4,5,6,13,1,-1,8,0,6.9138503074646,4.853377342224121,6.9138503074646,3.787854671478272,3.837602138519287,5.383268356323242,4.751856803894043,4.852676868438721,5.363242149353027,5.383268356323242,3.8449415206909183
17555,1615,8,5,6,13,3,-1,9,0,5.375696659088135,5.370437145233154,4.776131629943848,4.857344150543213,5.375696659088135,5.755921840667725,4.732989311218262,5.699392795562744,5.700995922088623,5.755921840667725,4.180329656600953
17556,1615,9,5,6,13,0,-10,5,0,5.717116355895996,5.717116355895996,4.702779769897461,5.6906328201293945,5.664597511291504,5.378538608551025,5.281806945800781,4.846575736999512,6.82719612121582,6.82719612121582,-3.855523490905761
17560,1617,3,4,5,14,2,-1,2,0,5.430762767791748,3.300553321838379,3.989971399307251,5.430762767791748,2.8464744091033936,5.441070556640625,7.300530433654785,6.755768775939941,3.583415031433105,7.300530433654785,5.570477390289307
17561,1617,2,4,5,14,1,-1,6,0,7.229791641235352,5.368712425231934,7.229791641235352,6.712594985961914,3.546026468276977,3.287497043609619,6.063966751098633,9.861031532287598,3.1835312843322754,9.861031532287598,7.874928379058838
17564,1618,6,10,14,11,3,-1,7,0,4.304714202880859,-0.5112819075584412,4.11633825302124,3.9556493759155273,4.304714202880859,1.176164627075195,5.649586200714111,6.261004447937012,4.820600509643555,6.261004447937012,4.634904003143311
17565,1618,7,10,14,11,2,-1,6,0,6.070736885070801,1.083186388015747,5.55609941482544,6.070736885070801,4.679545879364014,-0.6921076774597168,4.013864994049072,3.744175434112549,4.047945022583008,4.047945022583008,2.643150520324707
17566,1618,6,10,14,11,1,-10,10,0,3.9792537689208975,-0.7097641229629517,3.9792537689208975,3.65693473815918,3.974269390106201,4.091806411743164,8.848933219909668,4.862724304199219,5.745245933532715,8.848933219909668,-2.0359601020812983
17567,1619,6,2,13,15,1,-1,10,0,5.767728328704834,-2.511399507522583,5.767728328704834,5.714860439300537,2.9701597690582275,3.3291492462158203,7.17605447769165,8.953411102294922,5.927833080291748,8.953411102294922,7.05806999206543
17568,1619,10,2,13,15,2,-1,9,0,9.007210731506348,3.379725933074951,7.186985015869141,9.007210731506348,5.931421279907227,6.473576068878174,9.085671424865724,5.686538219451904,6.48540735244751,9.085671424865724,7.177104282379151
17569,1619,9,2,13,15,1,10,13,0,9.125795364379885,6.5453033447265625,9.125795364379885,5.7457122802734375,6.508693218231201,6.367425441741943,7.325070858001709,7.808464050292969,7.064284324645996,7.808464050292969,10.0
17571,1620,9,6,14,11,3,-1,10,0,8.304133415222168,2.962064504623413,7.422237396240234,6.011042594909668,8.304133415222168,4.079404830932617,10.19448947906494,5.592111587524414,5.262998104095459,10.19448947906494,8.175040531158448
17574,1621,11,9,14,1,2,-1,10,0,5.968403339385986,3.285494565963745,5.875115394592285,5.968403339385986,5.080892086029053,6.006906986236572,11.560321807861328,2.685678243637085,4.938333511352539,11.560321807861328,9.404289627075196
17575,1621,10,9,14,1,1,10,14,0,11.62890625,6.050500392913818,11.62890625,2.706526279449463,4.983671188354492,5.927714824676514,7.463146686553955,3.7864909172058105,7.235010147094727,7.463146686553955,10.0
17576,1622,5,14,7,0,3,-1,6,0,6.9921088218688965,3.3265798091888428,1.773512363433838,3.917056798934937,6.9921088218688965,7.394520759582519,6.731337547302246,5.417471885681152,10.26716423034668,10.26716423034668,8.240447807312012
17577,1622,6,14,7,0,3,10,7,0,10.339146614074709,7.381914615631103,6.757430076599121,5.431223392486572,10.339146614074709,8.069777488708496,9.744519233703612,6.146100521087647,9.040595054626465,9.744519233703612,10.0
17578,1623,10,14,13,0,2,-1,9,0,7.036710262298584,4.906161308288574,0.8066880106925964,7.036710262298584,3.8374080657958975,7.073176383972168,7.518634796142578,4.828385829925537,5.197131633758545,7.518634796142578,5.76677131652832
17579,1623,9,14,13,0,1,10,13,0,7.556862831115723,7.061669826507568,7.556862831115723,4.757359027862549,5.19010591506958,5.550086975097656,4.902054309844971,5.29747486114502,4.320464134216309,5.550086975097656,10.0
17580,1624,1,10,9,6,1,-1,5,0,8.669513702392578,5.55316972732544,8.669513702392578,6.288153648376465,5.039121150970459,7.206739902496338,12.0133695602417,8.734450340270996,1.348601460456848,12.0133695602417,9.81203260421753
17582,1625,4,10,11,2,3,-1,5,0,4.732019424438477,1.0347667932510376,3.8790395259857178,3.4461536407470703,4.732019424438477,2.59860634803772,3.252830266952514,4.170254707336426,5.0984721183776855,5.0984721183776855,3.588624906539917
17583,1625,5,10,11,2,3,-1,6,0,5.056036949157715,2.5717978477478027,3.189058303833008,4.142701625823975,5.056036949157715,1.034810185432434,-1.302475094795227,4.236033439636231,6.822010517120361,6.822010517120361,5.139809465408326
17584,1625,6,10,11,2,3,-1,7,0,6.7390007972717285,1.0002177953720093,-1.3922512531280518,4.17361307144165,6.7390007972717285,5.992078304290772,9.133450508117676,5.232503890991211,6.982511043548584,9.133450508117676,7.220105457305909
17585,1625,7,10,11,2,1,10,11,0,9.113502502441406,6.0006937980651855,9.113502502441406,5.223834991455078,6.9351115226745605,6.769511699676514,6.18075704574585,5.480539321899414,6.980391025543213,6.980391025543213,10.0
17590,1626,2,7,10,15,2,-1,1,0,6.1441569328308105,5.9588823318481445,5.507743835449219,6.1441569328308105,2.556067943572998,4.726140022277832,4.057365894317627,4.560377597808838,5.41613245010376,5.41613245010376,3.874519205093384
17594,1626,2,7,10,15,0,-1,2,0,5.625705242156982,5.625705242156982,5.392670631408691,5.02122163772583,2.584340810775757,5.753621578216553,5.433530330657959,5.03253698348999,2.651099681854248,5.753621578216553,4.178259420394897
