,Current_State,Pit_Position,Goal_Position,Wall_Position,Q_Max,level_5,Action
19187,12,6,4,0,9.286799430847168,0,0
19188,12,6,4,2,8.54954719543457,0,0
19189,12,6,7,13,1.2098249197006226,0,0
19190,12,6,8,0,8.66931438446045,0,0
19193,12,6,8,3,10.910921096801758,0,0
19195,12,6,8,11,11.68797779083252,0,0
19196,12,6,9,14,7.278834342956543,0,0
19204,12,7,1,3,4.295657634735107,0,0
19205,12,7,1,9,3.903170585632324,0,0
19206,12,7,1,11,4.74153995513916,0,0
19208,12,7,1,15,3.6664345264434814,0,0
19209,12,7,2,4,-1.6425806283950806,0,0
19210,12,7,2,11,-0.5898469090461731,0,0
19211,12,7,4,2,7.128398895263672,0,0
19212,12,7,4,3,8.289595603942871,0,0
19213,12,7,4,9,8.805105209350586,0,0
19214,12,7,4,15,8.847173690795898,0,0
19216,12,7,8,9,5.912666320800781,0,0
19217,12,7,8,10,11.073698997497559,0,0
19218,12,7,8,11,11.532382011413574,0,0
19219,12,7,8,13,9.115277290344238,0,0
19221,12,7,9,11,9.41708755493164,0,0
19222,12,7,9,15,6.953495502471924,0,0
19223,12,8,0,11,-9.425995826721191,0,0
19224,12,8,1,5,2.1647090911865234,0,0
19226,12,8,2,15,2.3849692344665527,0,0
19227,12,8,3,5,4.042418003082275,0,0
19229,12,9,0,3,6.273134231567383,0,0
19235,12,9,2,7,3.9349873065948486,0,0
19236,12,9,4,0,7.158937931060791,0,0
19237,12,9,4,5,6.376852035522461,0,0
19238,12,9,4,6,7.634765148162842,0,0
19240,12,9,5,6,4.211402416229248,0,0
19241,12,9,5,7,6.747092247009277,0,0
19242,12,9,5,15,6.002524375915527,0,0
19245,12,9,7,4,-0.3457472026348114,0,0
19247,12,9,8,1,7.565911769866943,0,0
19248,12,9,8,5,8.01983642578125,0,0
19249,12,9,8,6,10.089543342590332,0,0
19250,12,9,8,14,8.894596099853516,0,0
19251,12,9,10,1,7.132659912109375,0,0
19252,12,9,11,5,2.730801582336426,0,0
19253,12,9,15,2,2.468083381652832,0,0
19255,12,10,0,1,7.535398960113525,0,0
19258,12,10,0,6,6.5460100173950195,0,0
19259,12,10,0,13,5.882847309112549,0,0
19261,12,10,1,2,5.169777870178223,0,0
19262,12,10,2,0,3.1438448429107666,0,0
19264,12,10,4,7,8.590344429016113,0,0
19266,12,10,4,9,7.560103893280029,0,0
19267,12,10,5,1,5.101114749908447,0,0
19272,12,10,7,1,0.112455815076828,0,0
19273,12,10,7,13,1.4163480997085571,0,0
19274,12,10,8,2,8.590229988098145,0,0
19276,12,10,8,3,11.198690414428711,0,0
19277,12,10,8,7,8.608933448791504,0,0
19278,12,10,11,13,2.146432399749756,0,0
19280,12,11,0,4,1.6326885223388672,0,0
19281,12,11,0,10,7.470906734466553,0,0
19282,12,11,3,6,2.348698616027832,0,0
19283,12,11,3,14,3.5843868255615234,0,0
19284,12,11,4,2,7.929203510284424,0,0
19286,12,11,4,6,8.86835765838623,0,0
19288,12,11,5,10,7.053598880767822,0,0
19291,12,11,7,10,4.264695644378662,0,0
19292,12,11,8,4,9.443265914916992,0,0
19293,12,11,8,5,9.265177726745605,0,0
19294,12,11,8,7,10.038994789123535,0,0
19296,12,11,9,13,8.189070701599121,0,0
19298,12,11,10,14,6.1944756507873535,0,0
19305,12,13,2,0,2.6048903465270996,0,0
19307,12,13,2,1,2.169445514678955,0,0
19309,12,13,2,6,4.584443092346191,0,0
19310,12,13,2,15,3.41062331199646,0,0
19311,12,13,3,0,-6.580737590789795,0,0
19312,12,13,3,5,1.7644907236099243,0,0
19313,12,13,6,1,3.937647819519043,0,0
19314,12,13,7,10,3.9962539672851562,0,0
19315,12,13,8,10,8.848546981811523,0,0
19316,12,13,9,2,8.871687889099121,0,0
19317,12,13,9,15,7.274664402008057,0,0
19318,12,13,10,2,4.852946758270264,0,0
19319,12,13,10,15,6.015819549560547,0,0
19320,12,13,11,6,4.640202522277832,0,0
19321,12,13,11,9,1.198299527168274,0,0
19327,12,13,15,14,1.741210699081421,0,0
19329,12,14,1,9,3.1724472045898438,0,0
19334,12,14,2,10,5.277740478515625,0,0
19335,12,14,3,15,1.817964792251587,0,0
19336,12,14,4,0,6.964086055755615,0,0
19337,12,14,4,10,-7.146873474121094,0,0
19339,12,14,4,11,7.419577121734619,0,0
19344,12,14,8,0,9.160019874572754,0,0
19345,12,14,8,15,8.070297241210938,0,0
19346,12,14,9,2,6.109328746795654,0,0
19348,12,14,11,13,2.161996841430664,0,0
19353,12,15,0,3,6.9395833015441895,0,0
19354,12,15,0,9,6.257816314697266,0,0
19355,12,15,1,3,4.391266822814941,0,0
19357,12,15,2,9,2.6125011444091797,0,0
19361,12,15,3,7,3.053316116333008,0,0
19362,12,15,3,11,3.280695915222168,0,0
19363,12,15,4,0,7.79646110534668,0,0
19365,12,15,4,5,7.684244155883789,0,0
19366,12,15,4,9,3.402601718902588,0,0
19367,12,15,5,3,0.24621042609214783,0,0
19368,12,15,5,11,6.194050312042236,0,0
19369,12,15,8,0,6.773876667022705,0,0
19370,12,15,8,1,10.672435760498047,0,0
19371,12,15,8,3,11.186210632324219,0,0
19372,12,15,8,11,9.479915618896484,0,0
19373,12,15,9,2,7.280494689941406,0,0
19376,12,15,11,9,4.011806488037109,0,0
19398,12,0,8,14,7.567526340484619,0,2
19399,12,0,11,7,-6.957303047180176,0,2
19404,12,0,15,13,3.689910411834717,0,3
19415,12,1,0,7,-3.786996364593506,0,2
19418,12,1,0,10,0.6657452583312988,0,1
19427,12,1,6,11,5.600430488586426,0,2
19446,12,1,14,13,5.727219104766846,0,2
19449,12,1,15,7,6.027678489685059,0,1
19474,12,2,0,11,-1.8024934530258179,0,1
19477,12,2,1,5,2.5652759075164795,0,1
19487,12,2,1,11,4.988277435302734,0,2
19501,12,2,7,10,4.731900691986084,0,2
19507,12,2,8,4,1.8207480907440186,0,2
19514,12,2,9,5,-9.999418258666992,0,2
19521,12,2,10,7,4.646732330322266,0,1
19538,12,2,10,13,1.4181127548217773,0,3
19547,12,2,11,10,4.068499565124512,0,2
19566,12,2,14,8,-0.9327386617660522,0,2
19596,12,2,14,13,5.12404203414917,0,3
19615,12,3,4,1,10.048467636108398,0,1
19629,12,3,8,5,8.051477432250977,0,1
19633,12,3,10,13,4.747809886932373,0,1
19647,12,3,13,15,11.354512214660645,0,2
19648,12,3,14,11,5.966238498687744,0,1
19649,12,4,0,14,1.9487738609313965,0,2
19654,12,4,5,10,6.335746765136719,0,2
19657,12,4,9,10,6.190059661865234,0,2
19689,12,4,11,13,4.107010841369629,0,3
19693,12,4,13,10,-5.1950507164001465,0,2
19696,12,4,14,13,5.983026504516602,0,3
19698,12,5,0,1,3.811392068862915,0,2
19711,12,5,1,13,4.040987491607666,0,3
19716,12,5,4,7,2.6658825874328613,0,1
19723,12,5,4,8,4.6418046951293945,0,0
19728,12,5,6,0,10.218302726745605,0,1
19741,12,5,9,4,-10.247800827026367,0,1
19745,12,6,0,2,4.944677829742432,0,1
19791,12,6,8,10,3.296844005584717,0,2
19794,12,6,10,13,2.6744298934936523,0,3
19798,12,6,11,7,-5.579105854034424,0,1
19806,12,6,11,9,-1.4702322483062744,0,1
19846,12,7,4,8,6.062193393707275,0,0
19850,12,7,6,4,1.7383781671524048,0,2
19853,12,7,9,2,5.185190677642822,0,2
19863,12,8,1,13,0.9647930860519409,0,3
19876,12,8,3,13,2.859527826309204,0,3
19884,12,8,4,9,4.875637054443359,0,2
19904,12,8,10,13,3.936208963394165,0,3
19912,12,9,3,8,-0.6259800791740417,0,0
19917,12,9,4,7,5.371983051300049,0,2
19920,12,9,4,14,6.6023454666137695,0,1
19930,12,9,7,5,-3.1753718852996826,0,1
19933,12,9,14,0,5.432779312133789,0,1
19944,12,10,0,8,2.69062876701355,0,0
19946,12,10,4,3,7.252260684967041,0,2
19956,12,10,4,6,8.8856782913208,0,1
19959,12,10,4,8,2.941025733947754,0,2
19969,12,10,5,6,2.5541486740112305,0,2
19970,12,10,6,1,4.775245666503906,0,2
20041,12,11,4,5,-0.25839558243751526,0,1
20042,12,11,4,10,9.537069320678711,0,2
20048,12,11,6,9,4.04292106628418,0,2
20069,12,11,7,6,5.637941360473633,0,1
20070,12,11,8,10,8.554022789001465,0,2
20084,12,11,15,9,-1.240694522857666,0,1
20104,12,13,2,5,2.480476140975952,0,1
20146,12,13,15,10,4.363522052764893,0,1
20147,12,14,0,3,5.031468391418457,0,2
20150,12,14,1,11,-0.8683040738105774,0,2
20157,12,14,6,9,0.9428107738494873,0,2
20173,12,14,13,9,5.369372844696045,0,2
20202,12,15,5,9,4.573492050170898,0,2
20205,12,15,7,5,4.708178997039795,0,1
20207,12,15,13,14,-2.573197364807129,0,2
20211,12,15,14,1,1.3234798908233643,0,1
20212,12,0,2,7,2.706883668899536,0,3
20213,12,0,3,15,2.333616256713867,0,3
20214,12,0,5,8,0.42718902230262756,0,3
20215,12,0,7,6,3.5741496086120605,0,3
20216,12,0,10,15,8.107906341552734,0,3
20217,12,0,13,8,9.222843170166016,0,3
20218,12,0,14,7,7.101737022399902,0,3
20219,12,0,14,8,7.347000598907471,0,3
20220,12,0,14,10,7.394709587097168,0,3
20221,12,0,15,1,5.43718957901001,0,3
20222,12,0,15,2,6.2401299476623535,0,3
20224,12,0,15,7,7.325793266296387,0,3
20229,12,1,0,2,-5.036529064178467,0,3
20231,12,1,3,6,0.19412709772586823,0,3
20233,12,1,7,4,3.555748701095581,0,3
20235,12,1,9,10,8.081536293029785,0,3
20236,12,1,13,3,11.222305297851562,0,3
20237,12,1,13,5,8.636022567749023,0,3
20238,12,1,14,5,3.528550386428833,0,3
20240,12,1,14,6,5.733056545257568,0,3
20241,12,1,14,9,7.6762285232543945,0,3
20243,12,1,15,11,4.728880882263184,0,3
20244,12,2,0,3,-4.361243724822998,0,3
20246,12,2,0,10,-1.8951829671859741,0,3
20249,12,2,1,10,5.260469436645508,0,3
20253,12,2,9,3,9.84638786315918,0,3
20254,12,2,11,1,4.762622356414795,0,3
20255,12,2,11,7,5.472664833068848,0,3
20256,12,2,11,8,3.7943930625915527,0,3
20257,12,2,14,4,-6.127700328826904,0,3
20259,12,2,15,11,6.936652183532715,0,3
20260,12,3,0,4,1.2999845743179321,0,3
20261,12,3,6,11,6.267068386077881,0,3
20263,12,3,7,11,1.8384854793548584,0,3
20264,12,3,7,14,4.441323280334473,0,3
20265,12,3,7,15,3.3050098419189453,0,3
20266,12,3,9,2,8.352819442749023,0,3
20267,12,3,9,7,8.959590911865234,0,3
20268,12,3,10,0,6.122365951538086,0,3
20269,12,3,10,15,5.211282730102539,0,3
20270,12,3,13,8,9.830099105834961,0,3
20271,12,3,13,11,10.194756507873535,0,3
20273,12,3,13,14,7.738407135009766,0,3
20274,12,3,14,4,7.436898708343506,0,3
20275,12,3,14,7,6.416106224060059,0,3
20276,12,3,14,9,6.919207572937012,0,3
20277,12,4,1,5,5.345939636230469,0,3
20283,12,4,2,11,1.4907281398773193,0,3
20284,12,4,2,14,1.5826612710952759,0,3
20286,12,4,2,15,4.5871195793151855,0,3
20287,12,4,3,5,2.9096903800964355,0,3
20288,12,4,3,14,0.48018506169319153,0,3
20289,12,4,5,1,4.997580528259277,0,3
20290,12,4,6,3,6.976329326629639,0,3
20291,12,4,10,1,7.0182013511657715,0,3
20292,12,4,11,9,1.5903795957565308,0,3
20293,12,4,13,15,9.053817749023438,0,3
20297,12,4,14,5,7.8699164390563965,0,3
20298,12,4,14,15,8.100846290588379,0,3
20299,12,4,15,1,6.754193305969238,0,3
20300,12,5,2,9,1.7083925008773804,0,3
20301,12,5,3,7,0.921884298324585,0,3
20302,12,5,3,8,0.15454456210136414,0,3
20303,12,5,3,14,0.5721390247344971,0,3
20304,12,5,10,11,1.626280426979065,0,3
20305,12,5,13,6,6.3770432472229,0,3
20306,12,5,13,8,7.708668231964111,0,3
20307,12,5,13,14,7.595094680786133,0,3
20308,12,5,13,15,11.036806106567383,0,3
20311,12,5,14,3,7.868982791900635,0,3
20312,12,5,15,0,5.4499382972717285,0,3
20313,12,5,15,2,3.6863934993743896,0,3
20315,12,5,15,11,6.486921310424805,0,3
20317,12,6,0,8,-2.746875762939453,0,3
20318,12,6,1,7,4.696962356567383,0,3
20320,12,6,2,1,3.2579562664031982,0,3
20321,12,6,2,15,3.1740689277648926,0,3
20323,12,6,3,5,-2.7100021839141846,0,3
20326,12,6,3,7,4.223909854888916,0,3
20327,12,6,5,14,0.2796495854854584,0,3
20328,12,6,7,5,3.472323417663574,0,3
20329,12,6,7,8,3.855346441268921,0,3
20331,12,6,7,15,4.299354076385498,0,3
20335,12,6,8,2,9.881916999816895,0,3
20336,12,6,9,15,7.871636390686035,0,3
20338,12,6,11,10,3.0642683506011963,0,3
20339,12,6,13,10,8.362530708312988,0,3
20341,12,6,14,1,6.579563140869141,0,3
20344,12,6,14,7,4.234541416168213,0,3
20345,12,6,14,10,8.664765357971191,0,3
20346,12,6,15,1,5.707516670227051,0,3
20347,12,6,15,9,3.3924357891082764,0,3
20348,12,6,15,14,8.73940372467041,0,3
20353,12,7,0,10,-4.9252214431762695,0,3
20354,12,7,1,8,2.5250988006591797,0,3
20355,12,7,5,2,8.522478103637695,0,3
20356,12,7,10,2,7.835318565368652,0,3
20357,12,7,11,4,4.8570637702941895,0,3
20361,12,7,13,9,11.050405502319336,0,3
20362,12,7,13,10,10.23573112487793,0,3
20363,12,7,14,5,8.261055946350098,0,3
20365,12,7,14,11,9.995421409606934,0,3
20366,12,7,15,4,5.4857401847839355,0,3
20367,12,7,15,5,6.616829872131348,0,3
20368,12,7,15,8,-0.8967762589454651,0,3
20369,12,7,15,10,3.577118158340454,0,3
20370,12,7,15,14,7.798820972442627,0,3
20371,12,8,3,1,2.917760133743286,0,3
20372,12,8,3,15,3.0188026428222656,0,3
20374,12,8,4,6,3.16949462890625,0,3
20376,12,8,5,2,4.328985691070557,0,3
20377,12,8,5,6,4.860721111297607,0,3
20378,12,8,7,10,-0.6798925399780273,0,3
20379,12,8,9,4,5.485537528991699,0,3
20380,12,8,10,14,5.763835430145264,0,3
20385,12,8,11,2,4.2626261711120605,0,3
20386,12,8,13,3,9.030651092529297,0,3
20387,12,8,15,5,7.237311840057373,0,3
20389,12,9,1,5,-0.20844341814517975,0,3
20390,12,9,1,10,4.01538610458374,0,3
20391,12,9,2,10,3.905440330505371,0,3
20393,12,9,7,14,-4.989583969116211,0,3
20397,12,9,10,2,4.485228538513184,0,3
20398,12,9,11,10,4.5971293449401855,0,3
20400,12,9,11,14,6.064328670501709,0,3
20401,12,9,13,2,9.068136215209961,0,3
20402,12,9,13,7,9.279265403747559,0,3
20403,12,9,13,15,8.583610534667969,0,3
20405,12,9,14,2,8.059003829956055,0,3
20406,12,9,14,11,6.438075542449951,0,3
20410,12,9,14,15,5.114799499511719,0,3
20411,12,9,15,5,5.183386325836182,0,3
20412,12,9,15,11,3.8841803073883057,0,3
20413,12,10,0,4,2.2001686096191406,0,3
20414,12,10,1,11,3.9186949729919434,0,3
20415,12,10,3,5,1.3416874408721924,0,3
20416,12,10,3,15,3.1257102489471436,0,3
20417,12,10,11,1,4.1461639404296875,0,3
20419,12,10,14,2,7.756417274475098,0,3
20420,12,10,14,3,7.474324703216553,0,3
20421,12,10,14,5,8.865159034729004,0,3
20423,12,10,14,9,5.518789291381836,0,3
20424,12,10,14,11,5.4966349601745605,0,3
20425,12,10,14,15,7.15073823928833,0,3
20426,12,10,15,7,3.1617703437805176,0,3
20430,12,11,0,8,-6.377685546875,0,3
20432,12,11,1,14,6.638801097869873,0,3
20433,12,11,2,10,-0.10749547183513641,0,3
20434,12,11,3,5,1.5434187650680542,0,3
20435,12,11,3,7,1.009164810180664,0,3
20436,12,11,3,8,1.6663843393325806,0,3
20437,12,11,5,6,7.557730197906494,0,3
20438,12,11,6,10,2.840251922607422,0,3
20439,12,11,6,14,2.9798765182495117,0,3
20440,12,11,9,3,8.872516632080078,0,3
20441,12,11,10,0,8.040091514587402,0,3
20442,12,11,10,5,5.2555317878723145,0,3
20443,12,11,13,0,7.961935043334961,0,3
20444,12,11,13,3,0.2596947252750397,0,3
20445,12,11,13,4,9.676863670349121,0,3
20446,12,11,13,5,7.3914642333984375,0,3
20447,12,11,13,6,9.581982612609863,0,3
20448,12,11,14,1,7.816089153289795,0,3
20449,12,11,14,10,7.096487522125244,0,3
20450,12,11,14,15,8.129109382629395,0,3
20451,12,11,15,0,3.330554485321045,0,3
20454,12,11,15,4,4.345884799957275,0,3
20456,12,11,15,14,4.796537399291992,0,3
20457,12,13,2,11,2.6109604835510254,0,3
20458,12,13,5,8,1.4739713668823242,0,3
20459,12,13,6,8,5.228157997131348,0,3
20460,12,13,7,8,-7.4942545890808105,0,3
20461,12,13,14,4,6.625487804412842,0,3
20462,12,13,14,6,3.9824750423431396,0,3
20463,12,13,15,9,3.9576125144958496,0,3
20464,12,14,0,10,-6.416646957397461,0,3
20465,12,14,7,10,3.653201103210449,0,3
20468,12,14,9,4,-2.3745625019073486,0,3
20469,12,14,10,5,6.804609775543213,0,3
20472,12,14,10,9,1.0423427820205688,0,3
20473,12,14,11,10,0.513713538646698,0,3
20474,12,15,2,10,2.610931158065796,0,3
20475,12,15,2,14,3.433790683746338,0,3
20481,12,15,3,0,4.506515979766846,0,3
20483,12,15,4,8,-1.62981116771698,0,3
20484,12,15,5,10,6.180988788604736,0,3
20485,12,15,7,6,3.4814345836639404,0,3
20486,12,15,7,11,3.6202335357666016,0,3
20487,12,15,10,14,5.400387763977051,0,3
20488,12,15,11,6,2.6019766330718994,0,3
20489,12,15,11,14,5.104909420013428,0,3
20491,12,15,14,6,7.117856502532959,0,3
20492,13,0,1,12,5.6801652908325195,0,0
20493,13,0,1,15,5.537797927856445,0,0
20494,13,0,3,4,3.6144227981567383,0,0
20495,13,0,3,15,3.3188931941986084,0,0
20496,13,0,4,7,6.097792625427246,0,0
20497,13,0,4,8,6.475822448730469,0,0
20500,13,0,5,11,8.691822052001953,0,0
20503,13,0,7,6,5.172824382781982,0,0
20504,13,0,7,11,4.600137233734131,0,0
20505,13,0,8,4,6.843066692352295,0,0
20507,13,0,9,4,10.326676368713379,0,0
20508,13,0,9,11,8.457917213439941,0,0
20509,13,0,10,3,10.91176700592041,0,0
20510,13,0,10,4,7.950510025024414,0,0
20511,13,0,10,5,8.455958366394043,0,0
20513,13,0,10,6,9.76050853729248,0,0
20516,13,1,0,5,3.547548770904541,0,0
20517,13,1,0,10,1.818853735923767,0,0
20518,13,1,4,12,8.164807319641113,0,0
20519,13,1,5,0,7.350119113922119,0,0
20521,13,1,5,10,7.094931602478027,0,0
20522,13,1,8,12,7.55490779876709,0,0
20524,13,1,10,0,10.123554229736328,0,0
20525,13,1,10,6,7.771988391876221,0,0
20526,13,1,10,12,8.780631065368652,0,0
20527,13,1,11,8,6.146673679351807,0,0
20528,13,2,0,6,5.601101398468018,0,0
20531,13,2,1,12,4.303091049194336,0,0
20532,13,2,4,6,5.388634204864502,0,0
20533,13,2,4,10,5.25900936126709,0,0
20534,13,2,5,6,9.187835693359375,0,0
20535,13,2,5,10,9.215387344360352,0,0
20536,13,2,6,7,2.5395586490631104,0,0
20539,13,2,7,14,4.164795398712158,0,0
20540,13,2,8,1,9.227909088134766,0,0
20541,13,2,9,6,8.354602813720703,0,0
20542,13,2,9,8,10.660722732543945,0,0
20543,13,2,9,10,9.191556930541992,0,0
20544,13,2,11,0,5.8901872634887695,0,0
20545,13,2,11,8,6.082985877990723,0,0
20553,13,3,0,1,6.208141326904297,0,0
20557,13,3,0,6,4.6633734703063965,0,0
20558,13,3,0,15,5.979248523712158,0,0
20559,13,3,1,2,5.996386528015137,0,0
20560,13,3,4,12,8.254505157470703,0,0
20561,13,3,5,1,6.52427864074707,0,0
20562,13,3,5,6,8.01488971710205,0,0
20563,13,3,5,7,7.484379768371582,0,0
20564,13,3,5,11,8.188044548034668,0,0
20566,13,3,5,14,8.342280387878418,0,0
20567,13,3,6,2,7.1121931076049805,0,0
20572,13,3,7,14,5.161037921905518,0,0
20573,13,3,7,15,5.120760440826416,0,0
20574,13,3,8,0,8.651063919067383,0,0
20575,13,3,8,14,8.492342948913574,0,0
20576,13,3,9,2,8.969086647033691,0,0
20577,13,3,9,5,5.830885410308838,0,0
20578,13,3,9,7,9.967774391174316,0,0
20579,13,3,9,12,10.823504447937012,0,0
20580,13,3,9,15,10.769015312194824,0,0
20581,13,3,10,0,9.994446754455566,0,0
20583,13,4,0,6,3.6439690589904785,0,0
20584,13,4,0,8,3.6398050785064697,0,0
20585,13,4,0,11,5.415652751922607,0,0
20587,13,4,1,3,6.15622091293335,0,0
20588,13,4,1,5,6.162026882171631,0,0
20589,13,4,2,15,4.67779016494751,0,0
20590,13,4,3,0,1.6604561805725098,0,0
20591,13,4,3,12,-8.654792785644531,0,0
20592,13,4,3,14,4.142007350921631,0,0
20594,13,4,5,12,8.9608793258667,0,0
20595,13,4,5,14,9.726993560791016,0,0
20596,13,4,6,8,0.1596822291612625,0,0
20597,13,4,6,15,7.094789028167725,0,0
20598,13,4,7,5,4.191876411437988,0,0
20599,13,4,7,10,2.784428834915161,0,0
20602,13,4,9,6,10.256219863891602,0,0
20603,13,4,9,10,7.984377861022949,0,0
20604,13,4,9,11,8.790865898132324,0,0
20607,13,4,10,1,7.612506866455078,0,0
20608,13,5,0,14,5.526636123657227,0,0
20609,13,5,4,8,4.179065704345703,0,0
20612,13,5,4,11,7.046594142913818,0,0
20613,13,5,4,14,6.266781330108643,0,0
20616,13,5,9,11,8.28995132446289,0,0
20617,13,5,11,14,5.714351654052734,0,0
20619,13,6,0,5,4.344249725341797,0,0
20620,13,6,0,8,-1.0878819227218628,0,0
20622,13,6,1,0,4.823432445526123,0,0
20624,13,6,1,7,5.604976177215576,0,0
20625,13,6,1,10,5.307785987854004,0,0
20627,13,6,1,11,6.482152462005615,0,0
20630,13,6,2,5,3.622298240661621,0,0
20631,13,6,2,8,4.006687641143799,0,0
20634,13,6,2,11,1.7016465663909912,0,0
20635,13,6,2,15,4.748591423034668,0,0
20645,13,6,3,7,0.7234508991241455,0,0
20646,13,6,4,7,6.245142936706543,0,0
20647,13,6,5,1,5.904770851135254,0,0
20648,13,6,5,8,6.9551825523376465,0,0
20651,13,6,5,15,8.542115211486816,0,0
20654,13,6,7,3,2.5070629119873047,0,0
20656,13,6,7,8,5.829633712768555,0,0
20658,13,6,9,7,9.385960578918457,0,0
20659,13,6,9,15,10.06474781036377,0,0
20660,13,6,10,4,7.582007884979248,0,0
20661,13,6,10,5,6.331540584564209,0,0
20662,13,6,10,12,7.521814823150635,0,0
20663,13,6,10,14,4.640620708465576,0,0
20672,13,6,15,14,10.724241256713867,0,0
20674,13,7,0,1,4.874728679656982,0,0
20675,13,7,0,8,5.033168792724609,0,0
20676,13,7,1,8,5.903724193572998,0,0
20677,13,7,4,0,6.699676036834717,0,0
20679,13,7,5,1,8.429911613464355,0,0
20680,13,7,5,2,8.619945526123047,0,0
20681,13,7,5,14,8.130558967590332,0,0
20683,13,7,5,15,9.295211791992188,0,0
20684,13,7,8,3,7.6451096534729,0,0
20686,13,7,9,8,7.917129993438721,0,0
20687,13,7,11,4,6.131889820098877,0,0
20689,13,7,11,15,6.367159366607666,0,0
20694,13,8,1,3,4.761406898498535,0,0
20695,13,8,1,10,5.790388584136963,0,0
20698,13,8,2,15,4.127829551696777,0,0
20699,13,8,3,14,5.149518013000488,0,0
20700,13,8,4,2,4.0209736824035645,0,0
20701,13,8,4,6,6.978228569030762,0,0
20702,13,8,4,10,0.2595190703868866,0,0
20704,13,8,4,12,2.279263973236084,0,0
20705,13,8,5,2,6.048150062561035,0,0
20707,13,8,7,14,3.1142587661743164,0,0
20708,13,8,9,0,10.144455909729004,0,0
20709,13,8,9,4,9.851763725280762,0,0
20710,13,8,10,3,7.958722114562988,0,0
20711,13,8,10,14,8.50864315032959,0,0
20712,13,8,15,7,-2.580444812774658,0,0
20713,13,9,3,0,1.549743413925171,0,0
20714,13,9,5,12,4.44112491607666,0,0
20715,13,10,0,8,1.9919469356536865,0,0
20716,13,10,1,12,5.142148494720459,0,0
20717,13,10,2,4,3.445080518722534,0,0
20720,13,10,4,6,6.8791375160217285,0,0
20721,13,10,4,8,2.5014524459838867,0,0
20722,13,10,4,11,10.48611068725586,0,0
20723,13,10,5,3,7.344751834869385,0,0
20724,13,10,5,12,6.4731316566467285,0,0
20726,13,10,6,5,2.9188663959503174,0,0
20732,13,10,7,11,4.633007526397705,0,0
20733,13,10,8,15,7.57872200012207,0,0
20734,13,10,9,3,8.99977970123291,0,0
20735,13,10,9,5,8.806805610656738,0,0
20740,13,11,0,4,0.3551558256149292,0,0
20743,13,11,2,4,4.16633939743042,0,0
20744,13,11,2,14,4.888653755187988,0,0
20746,13,11,5,8,5.019503116607666,0,0
20747,13,11,5,10,7.025198936462402,0,0
20748,13,11,5,15,8.155567169189453,0,0
20749,13,11,9,1,9.188069343566895,0,0
20750,13,11,9,2,10.819921493530273,0,0
20752,13,11,9,3,11.693574905395508,0,0
20753,13,11,9,7,8.073063850402832,0,0
20754,13,11,9,12,8.211498260498047,0,0
20755,13,11,10,0,7.317850112915039,0,0
20756,13,11,10,6,7.091368675231934,0,0
20757,13,11,10,15,8.106144905090332,0,0
20760,13,12,0,14,3.980116367340088,0,0
20761,13,12,1,8,2.244678020477295,0,0
20762,13,12,2,0,5.997767448425293,0,0
20763,13,12,2,3,5.140951156616211,0,0
20764,13,12,2,7,4.71474027633667,0,0
20766,13,12,2,10,5.448432445526123,0,0
20767,13,12,3,0,4.304396152496338,0,0
20769,13,12,4,0,6.773689270019531,0,0
20771,13,12,4,3,6.78391170501709,0,0
20772,13,12,5,11,8.0631103515625,0,0
20773,13,12,6,15,6.2005743980407715,0,0
20774,13,12,7,6,5.263120174407959,0,0
20776,13,12,8,3,7.674635410308838,0,0
20777,13,12,9,5,9.671319007873535,0,0
20779,13,12,9,14,10.739278793334961,0,0
20780,13,12,10,8,7.494017601013184,0,0
20781,13,14,0,2,4.310013771057129,0,0
20782,13,14,0,3,7.459291934967041,0,0
20783,13,14,0,5,-1.0256816148757935,0,0
20785,13,14,0,10,-7.200228214263916,0,0
20786,13,14,0,11,4.447153091430664,0,0
20787,13,14,1,4,7.345129013061523,0,0
20788,13,14,2,5,5.798472881317139,0,0
20789,13,14,4,8,5.7338762283325195,0,0
20791,13,14,5,0,6.207944869995117,0,0
20796,13,14,9,0,6.218279838562012,0,0
20797,13,14,10,7,7.366277694702148,0,0
20798,13,14,10,15,8.201075553894043,0,0
20799,13,14,11,0,6.534154891967773,0,0
20800,13,14,15,4,5.357449054718018,0,0
20802,13,14,15,11,3.289464235305786,0,0
20803,13,14,15,12,3.7653214931488037,0,0
20804,13,15,0,1,1.6155126094818115,0,0
20808,13,15,2,14,5.863661766052246,0,0
20810,13,15,3,2,4.111833572387695,0,0
20813,13,15,5,10,6.644917011260986,0,0
20814,13,15,7,6,4.601552963256836,0,0
20815,13,15,7,10,5.031025409698486,0,0
20816,13,15,9,3,11.136982917785645,0,0
20818,13,15,9,6,13.179673194885254,0,0
20819,13,15,10,1,7.731475353240967,0,0
20820,13,15,10,4,8.464630126953125,0,0
20821,13,15,10,14,6.292575359344482,0,0
20822,13,15,11,6,3.432898998260498,0,0
20824,13,15,11,14,4.922630786895752,0,0
20826,13,0,4,3,6.146606922149658,0,2
20829,13,0,8,1,8.491682052612305,0,2
20830,13,0,8,10,8.588845252990723,0,2
20832,13,0,8,11,8.597784042358398,0,2
20833,13,0,8,14,8.491605758666992,0,2
20835,13,0,12,6,8.648646354675293,0,2
20837,13,0,12,8,9.433918952941895,0,2
20838,13,0,12,15,10.881961822509766,0,2
