,Q1_arr,Q2_arr,Action,Reward,Done,Q_max,X,Y,Gamma
54,9.68/8.04/10.04/7.03,9.15/9.46/7.91/7.86,2.0,10.0,1.0,9.458089828491211,10.042027473449707,10.0,0.9
55,6.24/4.44/7.99/6.1,6.15/4.29/2.33/4.23,1.0,-1.0,0.0,6.146060943603516,4.43726110458374,4.531454563140869,0.9
56,4.61/2.58/2.04/3.3,2.8/-5.71/3.1/1.72,3.0,-1.0,0.0,3.0998728275299072,3.3015336990356445,1.7898855209350586,0.9
57,4.43/10.29/6.38/7.37,4.6/5.03/4.94/7.0,1.0,10.0,1.0,6.998835563659668,10.289103507995605,10.0,0.9
58,8.2/4.77/5.84/7.54,6.38/4.16/3.8/0.8,1.0,-1.0,0.0,6.3773932456970215,4.766486644744873,4.739653587341309,0.9
59,8.29/4.9/6.39/5.14,7.55/6.31/10.28/6.73,0.0,-1.0,0.0,10.27550220489502,8.287993431091309,8.24795150756836,0.9
60,2.97/6.23/4.54/3.13,2.89/6.18/4.47/3.06,2.0,-1.0,0.0,6.179074764251709,4.5384111404418945,4.561167240142822,0.9
61,6.61/7.26/6.32/8.2,8.99/7.06/6.09/10.19,3.0,-1.0,0.0,10.189993858337402,8.203784942626953,8.17099380493164,0.9
62,4.12/1.74/2.06/4.54,0.73/1.66/3.01/6.11,3.0,-1.0,0.0,6.105715751647949,4.540078639984131,4.495143890380859,0.9
63,2.05/3.23/1.97/1.04,0.44/1.95/2.05/2.09,3.0,-1.0,0.0,2.090593099594116,1.039481282234192,0.8815337419509888,0.9
64,5.23/2.74/5.15/6.84,5.24/2.74/5.18/6.88,0.0,-1.0,0.0,6.875856876373291,5.230907917022705,5.1882710456848145,0.9
65,4.57/3.06/1.85/2.13,1.89/1.81/1.87/3.16,2.0,-1.0,0.0,3.164529323577881,1.8512592315673828,1.848076343536377,0.9
66,1.89/-0.5/2.01/-0.39,0.86/-1.43/-0.26/-1.45,1.0,-1.0,0.0,0.8618519306182861,-0.49689981341362,-0.2243332862854004,0.9
67,5.03/3.76/4.27/7.68,5.37/3.06/5.34/9.83,3.0,-1.0,0.0,9.833280563354492,7.677314281463623,7.849952697753906,0.9
68,0.03/2.93/5.94/4.23,0.07/3.03/5.99/4.29,3.0,-1.0,0.0,5.986729621887207,4.2338690757751465,4.388056755065918,0.9
69,5.96/3.47/4.17/5.32,7.89/5.17/5.94/7.45,0.0,-1.0,0.0,7.885019779205322,5.955972194671631,6.096517562866211,0.9
70,10.29/4.87/3.29/6.31,0.61/1.58/8.21/1.43,3.0,-1.0,0.0,8.20809268951416,6.307469844818115,6.3872833251953125,0.9
71,7.93/4.47/3.87/6.28,8.02/4.56/3.93/6.35,3.0,-1.0,0.0,8.015106201171875,6.281724452972412,6.213595390319824,0.9
72,6.93/3.5/5.37/4.57,8.39/5.34/6.62/8.78,0.0,-1.0,0.0,8.78237247467041,6.930721282958984,6.904135227203369,0.9
73,4.81/8.26/4.66/7.79,7.58/1.5/7.28/11.01,1.0,-1.0,0.0,11.010754585266113,8.259134292602539,8.90967845916748,0.9
74,5.77/4.03/6.12/4.02,8.26/5.83/5.59/3.4,2.0,-1.0,0.0,8.260008811950684,6.122532844543457,6.43400764465332,0.9
75,0.92/-1.38/0.83/-0.54,-0.21/-2.26/-0.39/-1.44,1.0,-1.0,0.0,-0.21244899928569794,-1.383331298828125,-1.1912040710449219,0.9
76,1.87/1.78/1.87/3.15,1.77/1.73/1.78/3.04,0.0,-1.0,0.0,3.039396047592163,1.8671737909317017,1.7354564666748047,0.9
77,3.03/5.15/4.2/5.06,4.71/6.25/6.37/6.88,1.0,-1.0,0.0,6.877998352050781,5.154079914093018,5.1901984214782715,0.9
78,8.11/6.25/8.15/5.73,10.37/6.45/6.67/6.82,2.0,-1.0,0.0,10.37124252319336,8.154272079467773,8.334117889404297,0.9
79,7.09/7.72/10.28/7.06,6.89/8.06/8.83/8.03,2.0,10.0,1.0,8.832348823547363,10.284463882446289,10.0,0.9
80,6.42/7.28/6.5/10.37,4.46/8.36/4.84/7.68,0.0,-1.0,0.0,8.362988471984863,6.420783996582031,6.526689529418945,0.9
81,-4.05/6.62/3.2/5.79,3.5/4.71/5.07/8.43,1.0,-1.0,0.0,8.429082870483398,6.621748447418213,6.586174488067627,0.9
